PRODUCT_ID,RAW_PR_CATEGORY,CUSTOM_RATING,COLOR_VARIANT,COLOR_VARIANT_HEXCODE,STOCK_STATUS,MANFACTURING_DATE,CARRIER_SIZE,LIMITED_STOCK,ACTIVE_FOR_SALE,PRODUCT_BIZ_STATUS,AUTOMATIC_PROLONGATION,AUTOMATIC_PROLONGATION_PERIOD,UPSELL_AVAILABILITY,SELLER_ID,SKU_ITEM,ASSORTMENT_PRIORITY,NEGAT_IND,PROMO_THEME
678267017,Automotive,3,Puce,#5cf9a6,Available,31-10-2020,Low Fr,TRUE,TRUE,Sale Type,FALSE,23,FALSE,199059960,3805359217,FALSE,No,TeleM
284947741,Games,3,Turquoise,#d14faa,Available,03-07-2019,Heavy Fr,TRUE,FALSE,Self Type,TRUE,10,FALSE,298105316,5123743596,TRUE,No,E-mail
203580081,Industrial,4,Orange,#879886,OOS,21-08-2018,Medium Fr,TRUE,FALSE,Sale Type,FALSE,8,FALSE,810080975,3997850860,TRUE,Yes,TeleM
626741362,Baby,5,Violet,#e89a6b,Available,08-09-2018,Medium Fr,FALSE,FALSE,Trust Type,TRUE,28,FALSE,390104378,7385937233,TRUE,Yes,Website
941788908,Music,1,Teal,#2ab16d,SOS,14-07-2017,Low Fr,TRUE,TRUE,Sale Type,FALSE,32,FALSE,370868453,3440906361,FALSE,Yes,Referral
227020462,Books,3,Pink,#968492,Available,03-07-2020,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,13,FALSE,55232981,7301976887,TRUE,No,Website
988461946,Computers,2,Goldenrod,#4e2afb,Available,22-03-2021,Medium Fr,TRUE,FALSE,Self Type,FALSE,15,TRUE,181923731,535178301,TRUE,Yes,TeleM
179840454,Baby,4,Maroon,#c2fc8b,OOS,27-12-2021,Low Fr,FALSE,FALSE,Sale Type,TRUE,6,FALSE,503727403,9913340802,TRUE,No,TeleM
646088545,Games,3,Yellow,#65eb90,OOS,11-02-2021,Low Fr,FALSE,FALSE,Self Type,FALSE,34,FALSE,684706527,4586600209,FALSE,Yes,Website
927307666,Music,5,Aquamarine,#5af492,SOS,05-09-2020,Low Fr,TRUE,TRUE,Trust Type,FALSE,29,FALSE,235082251,2616999854,TRUE,No,Referral
746080424,Clothing,4,Red,#fe854b,Available,26-02-2018,Medium Fr,FALSE,TRUE,Trust Type,TRUE,23,TRUE,665114732,7942347877,FALSE,Yes,Unique
441100536,Computers,1,Teal,#c490cb,Available,28-06-2018,Low Fr,FALSE,TRUE,Sale Type,FALSE,24,TRUE,221199470,9415599057,TRUE,Yes,Unique
222673106,Tools,5,Maroon,#261663,OOS,01-06-2022,Medium Fr,FALSE,FALSE,Trust Type,FALSE,25,FALSE,502878320,3293861881,FALSE,No,Referral
116496018,Movies,2,Turquoise,#7a1098,SOS,26-09-2019,Heavy Fr,FALSE,TRUE,Trust Type,FALSE,10,FALSE,490186820,5860335393,TRUE,No,Unique
211387921,Tools,5,Maroon,#a3d5ed,OOS,01-08-2018,Low Fr,FALSE,TRUE,Trust Type,TRUE,6,TRUE,647579136,4258180017,TRUE,Yes,E-mail
245231984,Automotive,1,Blue,#a7d05f,OOS,25-07-2020,Medium Fr,FALSE,TRUE,Trust Type,FALSE,8,FALSE,20816858,2372617370,TRUE,Yes,E-mail
114953600,Health,1,Indigo,#e68589,OOS,29-12-2018,Low Fr,FALSE,TRUE,Self Type,FALSE,2,FALSE,770009767,8673422884,FALSE,Yes,Referral
253593309,Outdoors,3,Red,#52b81f,OOS,05-08-2019,Medium Fr,FALSE,FALSE,Comm Type,TRUE,32,TRUE,965599750,9064366101,FALSE,Yes,Unique
23754469,Movies,4,Yellow,#676589,Available,25-02-2017,Heavy Fr,FALSE,TRUE,Trust Type,FALSE,36,TRUE,746174925,919122906,TRUE,Yes,Referral
950933327,Automotive,5,Teal,#7256bd,OOS,09-06-2021,Heavy Fr,FALSE,TRUE,Trust Type,FALSE,13,FALSE,293032981,4083249838,TRUE,Yes,Referral
284383537,Toys,1,Purple,#e0bc49,Available,05-11-2019,Low Fr,TRUE,FALSE,Comm Type,FALSE,2,FALSE,317241683,169234592,FALSE,Yes,TeleM
849531595,Outdoors,1,Purple,#523775,OOS,31-10-2019,Medium Fr,FALSE,TRUE,Sale Type,FALSE,2,FALSE,59599345,6771915247,FALSE,Yes,TeleM
642483054,Beauty,5,Purple,#f2d818,Available,31-12-2020,Medium Fr,FALSE,FALSE,Trust Type,TRUE,22,TRUE,875480566,4931730582,TRUE,Yes,Website
796680665,Baby,3,Aquamarine,#8fef9c,OOS,12-01-2021,Heavy Fr,TRUE,TRUE,Comm Type,TRUE,21,FALSE,363658854,4568319943,FALSE,No,E-mail
485555860,Jewelery,1,Red,#1e9edf,SOS,22-02-2019,Low Fr,FALSE,FALSE,Self Type,FALSE,26,TRUE,844321944,4274895904,FALSE,Yes,Unique
751131026,Kids,3,Goldenrod,#47991b,SOS,07-10-2021,Medium Fr,TRUE,TRUE,Trust Type,FALSE,27,FALSE,96167878,3523326761,TRUE,No,Website
126515872,Outdoors,5,Crimson,#eac0ce,OOS,23-08-2021,Low Fr,FALSE,TRUE,Sale Type,FALSE,8,FALSE,776643981,1007099836,FALSE,No,E-mail
144082803,Toys,1,Maroon,#589a12,Available,23-11-2020,Heavy Fr,FALSE,FALSE,Comm Type,TRUE,13,FALSE,484599643,559449119,TRUE,Yes,TeleM
603608162,Music,5,Green,#108c33,Available,25-03-2022,Medium Fr,FALSE,FALSE,Sale Type,FALSE,13,TRUE,309074151,6371920499,FALSE,No,Referral
190423191,Electronics,5,Violet,#b6c6da,SOS,08-08-2018,Low Fr,FALSE,TRUE,Trust Type,TRUE,25,FALSE,792868067,8525637203,FALSE,No,E-mail
679335613,Movies,5,Goldenrod,#0b856d,SOS,15-06-2017,Medium Fr,TRUE,FALSE,Trust Type,TRUE,38,FALSE,344137660,6426280399,TRUE,Yes,Referral
106352442,Baby,5,Yellow,#6e96b7,OOS,02-03-2020,Low Fr,TRUE,TRUE,Trust Type,TRUE,8,TRUE,810838105,8567304008,TRUE,No,Website
86364075,Sports,4,Goldenrod,#ec48a7,OOS,13-01-2019,Low Fr,FALSE,TRUE,Comm Type,TRUE,10,FALSE,164264191,1359034927,TRUE,Yes,TeleM
242269932,Books,2,Turquoise,#34be9b,SOS,18-05-2021,Heavy Fr,TRUE,FALSE,Comm Type,TRUE,38,FALSE,116431119,2861452676,FALSE,Yes,E-mail
785407819,Shoes,4,Red,#1fe4bc,OOS,29-03-2022,Heavy Fr,FALSE,FALSE,Comm Type,TRUE,32,TRUE,551183275,3853258174,FALSE,No,Referral
114740051,Health,4,Goldenrod,#4c126c,Available,07-12-2017,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,37,FALSE,609171331,4580654730,TRUE,No,Unique
945825206,Shoes,3,Maroon,#1d1900,Available,11-06-2019,Medium Fr,FALSE,FALSE,Comm Type,TRUE,2,FALSE,732126931,7147251008,FALSE,No,TeleM
676560441,Industrial,2,Aquamarine,#1ec73c,Available,04-07-2017,Low Fr,TRUE,FALSE,Trust Type,TRUE,37,TRUE,276257959,6139958717,FALSE,Yes,Referral
737171639,Music,2,Puce,#36e27c,SOS,10-02-2020,Heavy Fr,FALSE,TRUE,Comm Type,TRUE,23,FALSE,816077720,4486706099,FALSE,Yes,Website
182231990,Jewelery,4,Aquamarine,#1b13c0,Available,02-07-2020,Medium Fr,FALSE,TRUE,Self Type,FALSE,25,FALSE,86863090,3434441093,FALSE,No,E-mail
231724300,Games,1,Aquamarine,#b77ae0,Available,07-09-2018,Heavy Fr,FALSE,TRUE,Trust Type,TRUE,36,FALSE,271405091,2642085813,TRUE,Yes,TeleM
547430217,Toys,4,Pink,#d401af,Available,25-12-2017,Low Fr,TRUE,TRUE,Self Type,TRUE,25,TRUE,708496884,4152962534,TRUE,Yes,Website
828315388,Electronics,2,Yellow,#d05e70,OOS,14-08-2020,Medium Fr,FALSE,TRUE,Sale Type,FALSE,38,TRUE,750557331,1763203824,TRUE,Yes,Referral
53135157,Beauty,3,Yellow,#3b8681,Available,08-02-2020,Low Fr,FALSE,FALSE,Comm Type,FALSE,31,FALSE,81336331,6376787495,FALSE,No,TeleM
463754152,Outdoors,5,Blue,#92bf7b,Available,25-05-2022,Heavy Fr,FALSE,FALSE,Self Type,FALSE,15,TRUE,789145426,9960481115,FALSE,Yes,Unique
391722216,Toys,2,Goldenrod,#3e6709,Available,20-07-2022,Medium Fr,TRUE,FALSE,Comm Type,TRUE,24,FALSE,111212199,5031287020,FALSE,Yes,Website
863106234,Clothing,2,Aquamarine,#b7ccbc,OOS,30-08-2018,Low Fr,FALSE,FALSE,Sale Type,TRUE,29,FALSE,507079062,7061684127,TRUE,No,TeleM
813972254,Computers,4,Purple,#5b0851,Available,07-12-2019,Heavy Fr,TRUE,FALSE,Trust Type,TRUE,26,FALSE,435144661,2092141805,TRUE,Yes,E-mail
697174571,Games,3,Mauv,#6416b4,SOS,24-03-2021,Medium Fr,FALSE,TRUE,Trust Type,FALSE,33,TRUE,381828743,2288401818,TRUE,Yes,E-mail
391290049,Beauty,1,Puce,#c73862,OOS,29-07-2019,Low Fr,TRUE,FALSE,Sale Type,FALSE,26,TRUE,312744901,2531325654,FALSE,Yes,Unique
240267546,Shoes,4,Green,#3baba4,OOS,26-04-2020,Low Fr,FALSE,FALSE,Self Type,TRUE,29,TRUE,219788816,6677627144,FALSE,No,Unique
942599153,Shoes,2,Goldenrod,#cb72df,SOS,19-11-2021,Heavy Fr,TRUE,TRUE,Self Type,TRUE,28,FALSE,175251650,4764831953,TRUE,No,E-mail
349684095,Outdoors,5,Purple,#dde5ff,OOS,18-06-2020,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,28,TRUE,707326513,5816805576,FALSE,No,Website
692337348,Industrial,3,Blue,#2450c5,SOS,29-08-2017,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,38,FALSE,962454594,1537333682,TRUE,No,Unique
218834916,Music,2,Goldenrod,#85ab69,SOS,20-02-2018,Medium Fr,FALSE,TRUE,Trust Type,TRUE,23,FALSE,33919158,9060613015,FALSE,Yes,E-mail
360374586,Home,4,Blue,#1cdf29,SOS,04-12-2019,Medium Fr,FALSE,TRUE,Sale Type,FALSE,27,TRUE,971853756,8072578669,TRUE,Yes,Website
950524004,Garden,4,Yellow,#9457a3,OOS,08-10-2018,Low Fr,FALSE,FALSE,Trust Type,FALSE,13,FALSE,783852679,2891489799,FALSE,Yes,E-mail
638404227,Grocery,3,Green,#b2b201,OOS,27-06-2018,Low Fr,TRUE,FALSE,Self Type,TRUE,13,FALSE,268162748,1411508254,FALSE,Yes,E-mail
972735435,Home,4,Purple,#316e3e,SOS,05-06-2021,Heavy Fr,TRUE,TRUE,Sale Type,FALSE,8,TRUE,549808923,6392535071,TRUE,No,Website
126351241,Clothing,1,Goldenrod,#2c2b4a,SOS,26-01-2022,Medium Fr,FALSE,TRUE,Trust Type,TRUE,22,FALSE,865935175,126561214,FALSE,No,Unique
773156778,Industrial,5,Violet,#66b973,OOS,04-02-2021,Heavy Fr,FALSE,TRUE,Comm Type,FALSE,34,TRUE,165851608,1143360206,FALSE,Yes,Referral
621411697,Kids,2,Fuscia,#54ea8a,OOS,20-01-2017,Medium Fr,TRUE,FALSE,Self Type,FALSE,21,TRUE,682977287,4972839937,TRUE,Yes,Unique
75407624,Books,2,Puce,#a9885b,Available,30-05-2018,Low Fr,TRUE,FALSE,Comm Type,FALSE,35,TRUE,924988455,5067691875,TRUE,No,Referral
30940506,Beauty,3,Yellow,#f6fc03,OOS,31-05-2020,Medium Fr,FALSE,TRUE,Self Type,FALSE,24,TRUE,613430347,1955072191,FALSE,Yes,Unique
654563235,Electronics,3,Violet,#3d2b02,SOS,04-08-2019,Heavy Fr,TRUE,TRUE,Sale Type,TRUE,13,TRUE,893209958,7822452916,TRUE,Yes,Referral
608851650,Jewelery,3,Mauv,#a96c6a,OOS,22-07-2020,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,38,TRUE,461880331,389594148,FALSE,No,Referral
801658840,Kids,3,Puce,#47190a,OOS,31-12-2021,Low Fr,TRUE,TRUE,Comm Type,FALSE,33,FALSE,466693191,6464575554,FALSE,Yes,Unique
220350887,Electronics,5,Puce,#3a2bda,Available,18-07-2021,Low Fr,FALSE,FALSE,Comm Type,FALSE,8,TRUE,750590701,9732099925,TRUE,No,TeleM
78751999,Music,3,Violet,#814da4,OOS,26-02-2017,Medium Fr,FALSE,FALSE,Sale Type,FALSE,2,FALSE,690737002,4456677570,TRUE,No,Unique
103692460,Electronics,5,Teal,#18ac07,SOS,09-01-2019,Medium Fr,FALSE,TRUE,Comm Type,FALSE,35,FALSE,729981322,5052759029,TRUE,No,Website
155991102,Garden,2,Teal,#37a4d7,SOS,29-01-2017,Medium Fr,FALSE,FALSE,Self Type,FALSE,31,FALSE,605305461,40567281,TRUE,No,TeleM
992239955,Movies,1,Violet,#e49ca7,Available,03-05-2018,Low Fr,TRUE,TRUE,Sale Type,FALSE,34,FALSE,429307089,177759003,TRUE,No,Unique
928678102,Music,5,Mauv,#fda81b,OOS,20-07-2021,Low Fr,FALSE,FALSE,Self Type,FALSE,21,TRUE,437473710,2894419619,TRUE,Yes,Referral
123562194,Games,3,Mauv,#d43d43,OOS,21-07-2017,Heavy Fr,FALSE,FALSE,Sale Type,FALSE,29,FALSE,580624524,2102150437,TRUE,Yes,Referral
10816496,Tools,3,Maroon,#8ce478,Available,01-10-2017,Medium Fr,FALSE,TRUE,Comm Type,FALSE,31,TRUE,619995908,3159550060,FALSE,No,E-mail
936592654,Beauty,5,Orange,#79a097,OOS,05-03-2020,Heavy Fr,TRUE,FALSE,Self Type,FALSE,29,FALSE,764209865,9129694299,TRUE,Yes,TeleM
813593410,Garden,4,Pink,#2e457d,OOS,10-03-2018,Heavy Fr,TRUE,TRUE,Trust Type,TRUE,10,TRUE,951553997,3710766435,TRUE,Yes,E-mail
444490004,Tools,3,Orange,#575483,OOS,23-08-2020,Low Fr,TRUE,TRUE,Comm Type,TRUE,32,FALSE,255034936,5371166874,TRUE,Yes,TeleM
134053949,Grocery,5,Purple,#6fe13f,OOS,08-06-2020,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,13,TRUE,867075386,1806308231,FALSE,Yes,Referral
702042751,Beauty,4,Puce,#ffe2d8,Available,22-11-2021,Medium Fr,TRUE,FALSE,Sale Type,TRUE,6,TRUE,169799365,1930203004,TRUE,No,Unique
843827441,Jewelery,1,Green,#271847,Available,17-05-2022,Heavy Fr,FALSE,TRUE,Sale Type,FALSE,22,FALSE,889714272,4876953562,TRUE,Yes,TeleM
875976632,Home,4,Khaki,#f76bdd,SOS,13-09-2018,Low Fr,TRUE,TRUE,Self Type,TRUE,32,FALSE,23441150,8264297994,FALSE,Yes,E-mail
332822096,Beauty,4,Orange,#d3bb13,OOS,28-10-2020,Heavy Fr,TRUE,FALSE,Self Type,FALSE,2,TRUE,715127907,5979477268,FALSE,No,E-mail
324206925,Jewelery,3,Goldenrod,#607f8f,OOS,15-05-2022,Low Fr,FALSE,TRUE,Self Type,FALSE,34,FALSE,721736462,6597069358,TRUE,No,E-mail
980688200,Kids,4,Blue,#5898df,Available,23-12-2019,Heavy Fr,TRUE,FALSE,Self Type,TRUE,27,TRUE,949756381,9464599782,TRUE,Yes,Referral
807289520,Tools,2,Mauv,#dce2e0,Available,30-01-2021,Medium Fr,TRUE,TRUE,Sale Type,TRUE,27,FALSE,787885534,1696933439,TRUE,Yes,E-mail
994713492,Books,2,Orange,#f43462,SOS,18-03-2021,Medium Fr,FALSE,FALSE,Self Type,FALSE,6,FALSE,778012831,6447634688,TRUE,No,Referral
633783532,Beauty,2,Red,#3fda84,Available,13-09-2019,Low Fr,TRUE,TRUE,Self Type,TRUE,34,FALSE,86666717,9115091120,TRUE,No,Website
265587850,Movies,2,Yellow,#c05258,SOS,30-10-2021,Medium Fr,FALSE,TRUE,Trust Type,TRUE,8,FALSE,360325634,3828359981,TRUE,No,E-mail
80731927,Home,5,Yellow,#74a998,OOS,09-01-2019,Heavy Fr,TRUE,FALSE,Trust Type,FALSE,27,TRUE,784208347,7618674442,TRUE,No,E-mail
160855340,Books,2,Crimson,#cb2157,Available,05-05-2019,Low Fr,TRUE,FALSE,Sale Type,FALSE,25,TRUE,658847881,8013987523,FALSE,No,TeleM
737472655,Shoes,4,Orange,#ec790e,Available,25-11-2020,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,37,TRUE,459108637,8355193105,FALSE,Yes,Referral
98260497,Clothing,5,Aquamarine,#3aefd3,Available,06-10-2017,Low Fr,TRUE,FALSE,Sale Type,TRUE,38,TRUE,570194871,8596633731,FALSE,Yes,E-mail
312616640,Industrial,2,Green,#c5b6f3,SOS,30-03-2022,Medium Fr,TRUE,FALSE,Sale Type,FALSE,28,TRUE,39410834,4643428724,TRUE,No,TeleM
895947287,Garden,5,Khaki,#6ba52f,OOS,09-06-2019,Heavy Fr,TRUE,FALSE,Self Type,TRUE,33,TRUE,64446531,1791410596,TRUE,No,E-mail
825800519,Music,2,Fuscia,#d07289,OOS,16-11-2020,Low Fr,TRUE,FALSE,Comm Type,TRUE,29,FALSE,822352068,7019321631,FALSE,Yes,Website
393876156,Tools,4,Orange,#a295b7,Available,20-05-2017,Medium Fr,FALSE,TRUE,Self Type,FALSE,31,TRUE,240455469,9689178180,FALSE,No,Unique
355367425,Kids,1,Crimson,#190f95,Available,07-01-2019,Low Fr,TRUE,TRUE,Comm Type,FALSE,6,FALSE,604463049,8671554007,TRUE,No,TeleM
126216055,Grocery,2,Turquoise,#7cbf29,Available,20-03-2020,Low Fr,TRUE,TRUE,Self Type,FALSE,24,FALSE,618178689,6796756258,TRUE,Yes,Website
641440389,Tools,1,Goldenrod,#da2c4b,Available,07-06-2018,Low Fr,FALSE,FALSE,Sale Type,TRUE,23,FALSE,222933355,4373678766,FALSE,No,TeleM
176868858,Sports,3,Mauv,#ca6ffd,Available,17-10-2019,Heavy Fr,TRUE,FALSE,Self Type,FALSE,31,TRUE,164135272,526540079,FALSE,Yes,Website
837801414,Sports,5,Purple,#630e79,SOS,27-10-2021,Low Fr,TRUE,FALSE,Self Type,TRUE,34,TRUE,517576965,7288930610,FALSE,Yes,TeleM
727280884,Outdoors,3,Puce,#ee37d2,SOS,13-10-2018,Low Fr,FALSE,FALSE,Comm Type,TRUE,34,FALSE,4810010,7206250793,FALSE,Yes,Unique
329531260,Games,1,Aquamarine,#f6809b,Available,17-03-2021,Low Fr,TRUE,TRUE,Trust Type,FALSE,25,FALSE,925994170,3884500651,TRUE,No,Unique
512733564,Grocery,2,Puce,#b3b6c6,Available,21-08-2018,Medium Fr,FALSE,TRUE,Sale Type,FALSE,6,FALSE,902198908,2624935908,TRUE,Yes,Referral
34294875,Toys,3,Fuscia,#0860e2,SOS,28-06-2022,Low Fr,TRUE,TRUE,Comm Type,FALSE,8,TRUE,87512493,1250816068,FALSE,Yes,Website
61339639,Automotive,4,Crimson,#512d4e,Available,14-08-2019,Low Fr,FALSE,TRUE,Self Type,TRUE,23,TRUE,215397342,3114856098,FALSE,Yes,Referral
698111751,Beauty,3,Pink,#859ee8,Available,29-11-2017,Low Fr,FALSE,FALSE,Comm Type,TRUE,10,TRUE,660258989,2746778866,TRUE,No,E-mail
620331977,Sports,1,Teal,#bb58e2,SOS,03-05-2019,Medium Fr,TRUE,TRUE,Trust Type,FALSE,13,FALSE,892981601,5241234101,FALSE,Yes,Referral
540584174,Shoes,1,Crimson,#08696a,SOS,02-10-2018,Low Fr,TRUE,FALSE,Comm Type,FALSE,22,TRUE,666491951,5481197081,FALSE,Yes,Website
369047303,Kids,3,Green,#7a5eb1,OOS,04-06-2018,Heavy Fr,TRUE,FALSE,Trust Type,TRUE,8,TRUE,60951069,853892539,FALSE,Yes,Unique
971677350,Electronics,4,Pink,#050f78,SOS,08-04-2017,Heavy Fr,FALSE,FALSE,Self Type,TRUE,33,FALSE,832940378,9968788341,FALSE,No,TeleM
631656281,Garden,2,Violet,#edab5a,SOS,22-05-2019,Low Fr,TRUE,TRUE,Comm Type,TRUE,26,TRUE,499105416,9149741969,TRUE,No,E-mail
495682192,Kids,2,Aquamarine,#6aa4d2,OOS,29-04-2022,Medium Fr,FALSE,TRUE,Self Type,TRUE,31,TRUE,606373427,8318349415,TRUE,Yes,Referral
853550477,Games,5,Blue,#774f4c,OOS,12-12-2018,Heavy Fr,TRUE,FALSE,Sale Type,TRUE,32,FALSE,752064963,5504325315,FALSE,No,E-mail
415114802,Games,1,Crimson,#df2efb,OOS,05-03-2022,Low Fr,FALSE,TRUE,Sale Type,TRUE,26,TRUE,904098395,6986346824,FALSE,Yes,Website
465094027,Beauty,2,Puce,#8c90bd,SOS,21-08-2019,Heavy Fr,FALSE,TRUE,Sale Type,FALSE,6,FALSE,604107367,6856563582,FALSE,No,Referral
662831807,Sports,3,Aquamarine,#3ff6d0,OOS,19-05-2017,Medium Fr,TRUE,FALSE,Trust Type,TRUE,6,TRUE,516780643,7449795655,FALSE,Yes,Referral
73711093,Games,1,Yellow,#478794,SOS,08-09-2021,Heavy Fr,TRUE,TRUE,Self Type,TRUE,35,FALSE,475426973,2282982754,TRUE,No,Referral
909394720,Shoes,1,Blue,#c42c33,Available,31-01-2021,Low Fr,FALSE,FALSE,Sale Type,TRUE,31,FALSE,969712424,3188765967,TRUE,Yes,Referral
278741241,Tools,5,Pink,#616c40,OOS,27-10-2019,Heavy Fr,TRUE,FALSE,Comm Type,FALSE,34,FALSE,204064731,9318796145,FALSE,No,E-mail
591796817,Outdoors,3,Mauv,#9061e7,OOS,19-06-2019,Low Fr,FALSE,FALSE,Trust Type,FALSE,28,FALSE,89035811,9623614985,TRUE,No,Unique
116415509,Jewelery,5,Aquamarine,#e14f0d,SOS,22-01-2022,Low Fr,TRUE,FALSE,Sale Type,TRUE,24,FALSE,631346747,1519967772,TRUE,No,Website
974843306,Electronics,3,Goldenrod,#34b73b,Available,17-12-2017,Heavy Fr,FALSE,FALSE,Self Type,FALSE,24,TRUE,286201760,6820029853,TRUE,Yes,Website
171154088,Automotive,3,Orange,#8f1710,SOS,15-08-2018,Low Fr,FALSE,TRUE,Comm Type,FALSE,22,TRUE,610600447,1675476322,TRUE,Yes,Referral
644153293,Toys,1,Orange,#607879,Available,18-06-2022,Medium Fr,FALSE,FALSE,Comm Type,FALSE,23,FALSE,148160262,5908188042,TRUE,No,Referral
178276284,Books,1,Pink,#496763,Available,22-04-2021,Medium Fr,TRUE,FALSE,Trust Type,FALSE,22,FALSE,159156127,6459408408,TRUE,No,Website
324819603,Music,5,Green,#ae0530,SOS,25-03-2022,Heavy Fr,FALSE,FALSE,Sale Type,TRUE,36,TRUE,288842924,1871147174,FALSE,Yes,TeleM
870886699,Tools,5,Puce,#c11c67,Available,22-08-2019,Heavy Fr,FALSE,TRUE,Trust Type,TRUE,35,FALSE,122297346,8752655261,FALSE,No,E-mail
628739305,Computers,2,Orange,#b41115,SOS,14-06-2021,Low Fr,TRUE,TRUE,Comm Type,TRUE,32,FALSE,754916903,8445552171,FALSE,Yes,E-mail
763703797,Toys,3,Goldenrod,#3d07bb,OOS,10-06-2021,Heavy Fr,FALSE,FALSE,Self Type,TRUE,24,TRUE,922422301,6173577372,TRUE,No,Unique
472228219,Music,4,Aquamarine,#ee18f8,SOS,13-10-2019,Low Fr,TRUE,FALSE,Sale Type,TRUE,28,TRUE,621585501,5519788170,FALSE,Yes,Website
656921332,Toys,2,Purple,#630d8e,OOS,17-03-2017,Low Fr,TRUE,FALSE,Trust Type,FALSE,22,FALSE,577381740,3161373200,TRUE,No,Website
9267622,Toys,5,Purple,#c5ad4d,Available,30-10-2020,Low Fr,FALSE,TRUE,Self Type,TRUE,25,FALSE,819192603,2466184982,FALSE,No,Website
2756520,Sports,1,Teal,#fa2fea,OOS,01-07-2021,Medium Fr,FALSE,TRUE,Self Type,FALSE,15,FALSE,887740263,5486422873,TRUE,Yes,Referral
42899931,Music,5,Pink,#d9a23d,Available,03-08-2020,Heavy Fr,TRUE,TRUE,Self Type,TRUE,25,TRUE,305062544,9785444821,FALSE,No,Unique
263011981,Electronics,2,Teal,#9358b3,SOS,11-09-2017,Medium Fr,TRUE,TRUE,Self Type,FALSE,33,TRUE,614496704,8741371445,TRUE,Yes,Referral
812621865,Music,1,Fuscia,#bc4fad,OOS,13-08-2018,Medium Fr,FALSE,TRUE,Self Type,TRUE,25,FALSE,533277564,5916704062,FALSE,No,Unique
456869613,Automotive,5,Violet,#ff7655,OOS,19-07-2018,Heavy Fr,TRUE,TRUE,Comm Type,TRUE,26,TRUE,344177096,5417378143,TRUE,No,Website
997619858,Movies,5,Red,#d5abc0,OOS,23-07-2022,Medium Fr,TRUE,TRUE,Comm Type,TRUE,29,FALSE,621170721,7524467818,TRUE,No,TeleM
379383581,Toys,5,Indigo,#5d7648,OOS,19-08-2018,Low Fr,FALSE,FALSE,Comm Type,FALSE,29,FALSE,577206273,1002329809,TRUE,Yes,Referral
114371351,Home,4,Pink,#1f7dd1,Available,04-12-2019,Medium Fr,TRUE,FALSE,Comm Type,TRUE,6,FALSE,645041918,3529468843,FALSE,No,Website
879252952,Movies,1,Blue,#9e5ac3,OOS,02-06-2019,Medium Fr,FALSE,FALSE,Comm Type,TRUE,28,FALSE,576285475,5194278470,TRUE,No,E-mail
508935061,Grocery,2,Purple,#651189,Available,25-02-2019,Medium Fr,FALSE,TRUE,Self Type,TRUE,23,TRUE,870611033,897221613,FALSE,No,E-mail
60527961,Health,4,Red,#f924d2,Available,14-01-2021,Medium Fr,TRUE,TRUE,Self Type,FALSE,37,TRUE,393659912,7625433838,TRUE,No,TeleM
13669290,Beauty,1,Maroon,#7979df,SOS,04-01-2022,Medium Fr,TRUE,FALSE,Comm Type,FALSE,27,TRUE,714267267,2557397563,TRUE,No,Website
193452313,Kids,2,Puce,#5a3c59,Available,23-07-2022,Low Fr,FALSE,FALSE,Comm Type,TRUE,31,FALSE,122540795,345404904,FALSE,Yes,E-mail
87049979,Jewelery,4,Orange,#da7682,Available,01-08-2017,Low Fr,TRUE,TRUE,Comm Type,TRUE,38,TRUE,650297062,8350409843,FALSE,No,Unique
353662864,Shoes,4,Violet,#1a6289,Available,30-03-2017,Medium Fr,FALSE,FALSE,Sale Type,TRUE,35,TRUE,470306964,5204617167,FALSE,Yes,Website
209468708,Computers,5,Teal,#178c76,OOS,03-12-2018,Medium Fr,TRUE,TRUE,Self Type,FALSE,29,FALSE,467664831,7663238478,TRUE,No,Unique
736933050,Beauty,3,Khaki,#a31eec,SOS,03-06-2021,Low Fr,TRUE,TRUE,Trust Type,FALSE,2,FALSE,436060778,920568807,FALSE,Yes,Website
770914283,Books,4,Violet,#5344ef,SOS,15-06-2021,Medium Fr,TRUE,TRUE,Comm Type,FALSE,33,TRUE,621370758,8125092323,TRUE,Yes,E-mail
567339116,Grocery,3,Fuscia,#8d8459,Available,29-03-2022,Low Fr,TRUE,TRUE,Sale Type,FALSE,6,TRUE,299950085,5280901245,TRUE,No,Referral
537538000,Toys,1,Orange,#5676ac,OOS,09-08-2019,Medium Fr,FALSE,TRUE,Comm Type,FALSE,6,TRUE,913119273,8705543975,FALSE,Yes,Unique
315686855,Computers,3,Goldenrod,#047af7,SOS,23-02-2021,Medium Fr,FALSE,FALSE,Comm Type,TRUE,15,FALSE,637273226,8295605321,TRUE,Yes,Referral
808957427,Kids,1,Pink,#f5a5b3,OOS,13-07-2018,Medium Fr,FALSE,FALSE,Sale Type,FALSE,32,FALSE,329736197,5712182297,FALSE,Yes,Referral
265919404,Baby,4,Purple,#156e35,Available,21-01-2019,Low Fr,FALSE,FALSE,Comm Type,TRUE,34,TRUE,623836275,5732873252,FALSE,Yes,Website
